चटु,पुं।,प्रेम्णा_मिथ्याभाषणम्,,,गुणः,शब्दः,,,,,"चाटु,चटु,श्लाघा",,
श्लाघा,स्त्री।,प्रेम्णा_मिथ्याभाषणम्,,,गुणः,शब्दः,,,,,"चाटु,चटु,श्लाघा",,
सन्देशवाच्,स्त्री।,सन्देशवचनम्,,,गुणः,शब्दः,,,,,"सन्देशवाच्,वाचिक",,
वाचिक,नपुं।,सन्देशवचनम्,,,गुणः,शब्दः,,,,,"सन्देशवाच्,वाचिक",,
रुशती,स्त्री।,अकल्याणवचनम्,,,गुणः,शब्दः,,,,,रुशती,,
कल्या,स्त्री।,शुभवचनम्,,,गुणः,शब्दः,,,,,कल्या,,
अत्यर्थमधुर,पुं।,सान्त्वनवचनम्,,,गुणः,शब्दः,,,,,अत्यर्थमधुर,,
सङ्गत,नपुं।,युक्त्यामिलितवचनम्,,,गुणः,शब्दः,,,,,"सङ्गत,हृदयङ्गम",,
हृदयङ्गम,नपुं।,युक्त्यामिलितवचनम्,,,गुणः,शब्दः,,,,,"सङ्गत,हृदयङ्गम",,
निष्ठुर,नपुं।,कर्कशवचनम्,,,गुणः,शब्दः,,,,,"निष्ठुर,परुष",,
परुष,नपुं।,कर्कशवचनम्,,,गुणः,शब्दः,,,,,"निष्ठुर,परुष",,
ग्राम्य,नपुं।,अश्लीलवचनम्,,,गुणः,शब्दः,,,,,"ग्राम्य,अश्लील",,
अश्लील,नपुं।,अश्लीलवचनम्,,,गुणः,शब्दः,,,,,"ग्राम्य,अश्लील",,
सूनृत,नपुं।,प्रियसत्यवचनम्,,,गुणः,शब्दः,,,,,सूनृत,,
सङ्कुल,नपुं।,विरुद्धार्थवचनम्,,,गुणः,शब्दः,,,,,"सङ्कुल,क्लिष्ट,परस्परपराहत",,
क्लिष्ट,नपुं।,विरुद्धार्थवचनम्,,,गुणः,शब्दः,,,,,"सङ्कुल,क्लिष्ट,परस्परपराहत",,
परस्परपराहत,नपुं।,विरुद्धार्थवचनम्,,,गुणः,शब्दः,,,,,"सङ्कुल,क्लिष्ट,परस्परपराहत",,
लुप्तवर्णपद,नपुं।,अशक्त्यादिना_सम्पूर्णोच्चारितम्,,,गुणः,शब्दः,,,,,"लुप्तवर्णपद,ग्रस्त",,
ग्रस्त,नपुं।,अशक्त्यादिना_सम्पूर्णोच्चारितम्,,,गुणः,शब्दः,,,,,"लुप्तवर्णपद,ग्रस्त",,
निरस्त,नपुं।,शीघ्रोच्चारितवचः,,,गुणः,शब्दः,,,,,"निरस्त,त्वरितोदित",,
त्वरितोदित,नपुं।,शीघ्रोच्चारितवचः,,,गुणः,शब्दः,,,,,"निरस्त,त्वरितोदित",,
सनिष्ठीव,नपुं।,श्लेष्मनिर्गमसहितवचनम्,,,गुणः,शब्दः,,,,,सनिष्ठीव,,
अबद्ध,नपुं।,अन्योन्यविरुद्धवचनम्,,,गुणः,शब्दः,,,,,"विप्रलाप,विरोधोक्ति,अबद्ध,अनर्थक",,
अनर्थक,नपुं।,अन्योन्यविरुद्धवचनम्,,,गुणः,शब्दः,,,,,"विप्रलाप,विरोधोक्ति,अबद्ध,अनर्थक",,
अनक्षर,नपुं।,निन्दावचनम्,,,गुणः,शब्दः,,,,,"अनक्षर,अवाच्य",,
अवाच्य,नपुं।,निन्दावचनम्,,,गुणः,शब्दः,,,,,"अनक्षर,अवाच्य",,
आहत,नपुं।,मिथ्यावचनम्,,,गुणः,शब्दः,,,,,आहत,,
सोल्लुण्ठन,नपुं।,सोपहासम्,,,गुणः,शब्दः,,,,,"सोल्लुण्ठन,सोत्प्रास",,
सोत्प्रास,पुं।,सोपहासम्,,,गुणः,शब्दः,,,,,"सोल्लुण्ठन,सोत्प्रास",,
मणित,नपुं।,रतिसमयकूजितम्,,,गुणः,शब्दः,,,,,मणित,,
श्राव्य,नपुं।,स्पष्टवचनम्,,,गुणः,शब्दः,,,,,"श्राव्य,हृद्य,मनोहारि,विस्पष्ट,प्रकटोदित",,
हृद्य,वि।,स्पष्टवचनम्,,,गुणः,शब्दः,,,,,"श्राव्य,हृद्य,मनोहारि,विस्पष्ट,प्रकटोदित",,
मनोहारि,नपुं।,स्पष्टवचनम्,,,गुणः,शब्दः,,,,,"श्राव्य,हृद्य,मनोहारि,विस्पष्ट,प्रकटोदित",,
विस्पष्ट,वि।,स्पष्टवचनम्,,,गुणः,शब्दः,,,,,"श्राव्य,हृद्य,मनोहारि,विस्पष्ट,प्रकटोदित",,
प्रकटोदित,वि।,स्पष्टवचनम्,,,गुणः,शब्दः,,,,,"श्राव्य,हृद्य,मनोहारि,विस्पष्ट,प्रकटोदित",,
म्लिष्ट,वि।,अप्रकटवचनम्,,,गुणः,शब्दः,,,,,"म्लिष्ट,अविस्पष्ट",,
अविस्पष्ट,वि।,अप्रकटवचनम्,,,गुणः,शब्दः,,,,,"म्लिष्ट,अविस्पष्ट",,
वितथ,नपुं।,असत्यवचनम्,,,गुणः,शब्दः,,,,,"वितथ,अनृत,अलीक,कूट",,
अनृत,नपुं।,असत्यवचनम्,,,गुणः,शब्दः,,,,,"वितथ,अनृत,अलीक,कूट",,
सत्य,नपुं।,सत्यवचनम्,,,गुणः,शब्दः,,,,,"सत्य,तथ्य,ऋत,सम्यक्",,
तथ्य,नपुं।,सत्यवचनम्,,,गुणः,शब्दः,,,,,"सत्य,तथ्य,ऋत,सम्यक्",,
ऋत,नपुं।,सत्यवचनम्,,,गुणः,शब्दः,,,,,"सत्य,तथ्य,ऋत,सम्यक्",,
सम्यक्,नपुं।,सत्यवचनम्,,,गुणः,शब्दः,,,,,"सत्य,तथ्य,ऋत,सम्यक्",,
शब्द,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
निनाद,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
निनद,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
ध्वनि,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
ध्वान,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
रव,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
स्वन,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
स्वान,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
निर्घोष,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
निर्ह्राद,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
नाद,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
निस्वान,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
निस्वन,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
आरव,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
आराव,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
संराव,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
विराव,पुं।,शब्दः,,,गुणः,शब्दः,,,,,"शब्द,निनाद,निनद,ध्वनि,ध्वान,रव,स्वन,स्वान,निर्घोष,निर्ह्राद,नाद,निस्वान,निस्वन,आरव,आराव,संराव,विराव,रण,प्रत्यय,तुमुल,घोष",,"मेघध्वनिः,वज्रध्वनिः,अपशब्दः,उदात्तस्वरः,प्रीतिविशेषजनितमुखकण्ठादिशब्दः,शोकादिना_विकृतध्वनिः,रतिसमयकूजितम्,वस्त्रपर्णध्वनिः,भूषणध्वनिः,वीणादिध्वनिः,बहुभिः_कृतः_महाध्वनिः,पक्षिशब्दः,प्रतिध्वनिः,सूक्ष्मध्वनिः,अव्यक्तमधुरध्वनिः,गम्भीरध्वनिः,अत्युच्चध्वनिः,गीतवाद्यलयसाम्यध्वनिः,नीचां_प्रत्याह्वानः,चेडीं_प्रत्याह्वानः,सखीं_प्रत्याह्वानः,अश्वशब्दः,धनुषः_शब्दः,काकादिवद्रूक्षस्वरः,कृतशब्दः,ग्रामशब्दादिः,हस्तिगर्जनम्"
मर्मर,पुं।,वस्त्रपर्णध्वनिः,,,गुणः,शब्दः,,,,,मर्मर,,
शिञ्जित,नपुं।,भूषणध्वनिः,,,गुणः,शब्दः,,,,,"शिञ्जित,निक्वाण,निक्वण,क्वाण,क्वण,क्वणन",भूषणम्,
निक्वाण,पुं।,भूषणध्वनिः,,,गुणः,शब्दः,,,,,"शिञ्जित,निक्वाण,निक्वण,क्वाण,क्वण,क्वणन",भूषणम्,
निक्वण,पुं।,भूषणध्वनिः,,,गुणः,शब्दः,,,,,"शिञ्जित,निक्वाण,निक्वण,क्वाण,क्वण,क्वणन",भूषणम्,
क्वाण,पुं।,भूषणध्वनिः,,,गुणः,शब्दः,,,,,"शिञ्जित,निक्वाण,निक्वण,क्वाण,क्वण,क्वणन",भूषणम्,
क्वण,पुं।,भूषणध्वनिः,,,गुणः,शब्दः,,,,,"शिञ्जित,निक्वाण,निक्वण,क्वाण,क्वण,क्वणन",भूषणम्,
क्वणन,नपुं।,भूषणध्वनिः,,,गुणः,शब्दः,,,,,"शिञ्जित,निक्वाण,निक्वण,क्वाण,क्वण,क्वणन",भूषणम्,
प्रादि,पुं।,वीणादिध्वनिः,,,गुणः,शब्दः,,,,,"प्रादि,प्रक्वाण,प्रक्वण",वीणादिवादनम्,
प्रक्वाण,पुं।,वीणादिध्वनिः,,,गुणः,शब्दः,,,,,"प्रादि,प्रक्वाण,प्रक्वण",वीणादिवादनम्,
प्रक्वण,पुं।,वीणादिध्वनिः,,,गुणः,शब्दः,,,,,"प्रादि,प्रक्वाण,प्रक्वण",वीणादिवादनम्,
कोलाहल,पुं।,बहुभिः_कृतः_महाध्वनिः,,,गुणः,शब्दः,,,,,"कोलाहल,कलकल",,
कलकल,पुं।,बहुभिः_कृतः_महाध्वनिः,,,गुणः,शब्दः,,,,,"कोलाहल,कलकल",,
वाशित,नपुं।,पक्षिशब्दः,,,गुणः,शब्दः,,,,,वाशित,पक्षी,
प्रतिश्रुत्,स्त्री।,प्रतिध्वनिः,,,गुणः,शब्दः,,,,,"प्रतिश्रुत्,प्रतिध्वान",,
प्रतिध्वान,पुं।,प्रतिध्वनिः,,,गुणः,शब्दः,,,,,"प्रतिश्रुत्,प्रतिध्वान",,
गीत,नपुं।,गानम्,,,गुणः,शब्दः,,,,,"गीत,गान",,
गान,नपुं।,गानम्,,,गुणः,शब्दः,,,,,"गीत,गान",,
निषाद,पुं।,निषादस्वरः,,,गुणः,शब्दः,,,,,निषाद,,
ऋषभ,पुं।,ऋषभस्वरः,,,गुणः,शब्दः,,,,,ऋषभ,,
गान्धार,पुं।,गान्धारस्वरः,,,गुणः,शब्दः,,,,,गान्धार,,
षड्ज,पुं।,षड्जस्वरः,,,गुणः,शब्दः,,,,,षड्ज,,
मध्यम,पुं।,मध्यमस्वरः,,,गुणः,शब्दः,,,,,मध्यम,,
धैवत,पुं।,धैवतस्वरः,,,गुणः,शब्दः,,,,,धैवत,,
पञ्चम,पुं।,पञ्चमस्वरः,,,गुणः,शब्दः,,,,,पञ्चम,,
काकली,स्त्री।,सूक्ष्मध्वनिः,,,गुणः,शब्दः,,,,,काकली,,
कल,पुं।,अव्यक्तमधुरध्वनिः,,,गुणः,शब्दः,,,,,कल,,
मन्द्र,पुं।,गम्भीरध्वनिः,,,गुणः,शब्दः,,,,,मन्द्र,,
तार,पुं।,अत्युच्चध्वनिः,,,गुणः,शब्दः,,,,,तार,,
समन्वितलय,पुं।,गीतवाद्यलयसाम्यध्वनिः,,,गुणः,शब्दः,,,,,समन्वितलय,,
