धीसचिव,पुं।,मन्त्री,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"मन्त्रिन्,धीसचिव,अमात्य,अमात्य,सचिव","राजा,सहायकारिः,प्रधानोद्योगस्थाः",सहायकारिः
अमात्य,पुं।,मन्त्री,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"मन्त्रिन्,धीसचिव,अमात्य,अमात्य,सचिव","राजा,सहायकारिः,प्रधानोद्योगस्थाः",सहायकारिः
कर्मसचिव,पुं।,सहायकारिः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,कर्मसचिव,मन्त्री,
महामात्र,पुं।,प्रधानोद्योगस्थाः,,समूहः,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"महामात्र,प्रधान",मन्त्री,"मन्त्री,धर्माध्यक्षः,न्यायाधीशः,अधिकारी,सुवर्णाधिकृतः,रूप्याधिकृतः,अन्तःपुराधिकृतः"
प्रधान,नपुं।,प्रधानोद्योगस्थाः,,समूहः,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"महामात्र,प्रधान",मन्त्री,"मन्त्री,धर्माध्यक्षः,न्यायाधीशः,अधिकारी,सुवर्णाधिकृतः,रूप्याधिकृतः,अन्तःपुराधिकृतः"
पुरोधस्,पुं।,धर्माध्यक्षः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"पुरोधस्,पुरोहित",राजा,
पुरोहित,पुं।,धर्माध्यक्षः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"पुरोधस्,पुरोहित",राजा,
प्राड्विवाक,पुं।,न्यायाधीशः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"प्राड्विवाक,अक्षदर्शक",राजा,
अक्षदर्शक,पुं।,न्यायाधीशः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"प्राड्विवाक,अक्षदर्शक",राजा,
प्रतीहार,पुं।,द्वारपालकः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"प्रतीहार,द्वारपाल,द्वाःस्थ,द्वास्थित,दर्शक,क्षन्त्रृ",राजा,
द्वारपाल,पुं।,द्वारपालकः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"प्रतीहार,द्वारपाल,द्वाःस्थ,द्वास्थित,दर्शक,क्षन्त्रृ",राजा,
द्वाःस्थ,पुं।,द्वारपालकः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"प्रतीहार,द्वारपाल,द्वाःस्थ,द्वास्थित,दर्शक,क्षन्त्रृ",राजा,
द्वास्थित,पुं।,द्वारपालकः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"प्रतीहार,द्वारपाल,द्वाःस्थ,द्वास्थित,दर्शक,क्षन्त्रृ",राजा,
दर्शक,पुं।,द्वारपालकः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"प्रतीहार,द्वारपाल,द्वाःस्थ,द्वास्थित,दर्शक,क्षन्त्रृ",राजा,
रक्षिवर्ग,पुं।,राज्ञः_रक्षिगणम्,,समूहः,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रक्षिवर्ग,अनीकस्थ","द्वारपालकः,राजा,राजा",
अनीकस्थ,पुं।,राज्ञः_रक्षिगणम्,,समूहः,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रक्षिवर्ग,अनीकस्थ","द्वारपालकः,राजा,राजा",
अध्यक्ष,पुं।,अधिकारी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"अध्यक्ष,अधिकृत,वल्लभ",राजा,"एकग्रामाधिकारी,बहुग्रामाधिकृतः,अन्तःपुरस्य_रक्षाधिकारी,सम्मार्जनादिकारी,ग्रामाधिपः"
अधिकृत,पुं।,अधिकारी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"अध्यक्ष,अधिकृत,वल्लभ",राजा,"एकग्रामाधिकारी,बहुग्रामाधिकृतः,अन्तःपुरस्य_रक्षाधिकारी,सम्मार्जनादिकारी,ग्रामाधिपः"
स्थायुक,पुं।,एकग्रामाधिकारी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,स्थायुक,राजा,
गोप,पुं।,बहुग्रामाधिकृतः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,गोप,राजा,
भौरिक,पुं।,सुवर्णाधिकृतः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"भौरिक,कनकाध्यक्ष",राजा,
कनकाध्यक्ष,पुं।,सुवर्णाधिकृतः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"भौरिक,कनकाध्यक्ष",राजा,
रूप्याध्यक्ष,पुं।,रूप्याधिकृतः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रूप्याध्यक्ष,नैष्किक",राजा,
नैष्किक,पुं।,रूप्याधिकृतः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रूप्याध्यक्ष,नैष्किक",राजा,
अन्तर्वंशिक,पुं।,अन्तःपुराधिकृतः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,अन्तर्वंशिक,राजा,
सौविदल्ल,पुं।,अन्तःपुरस्य_रक्षाधिकारी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"सौविदल्ल,कञ्चुकिन्,स्थापत्य,सौविद",राजा,
कञ्चुकिन्,पुं।,अन्तःपुरस्य_रक्षाधिकारी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"सौविदल्ल,कञ्चुकिन्,स्थापत्य,सौविद",राजा,
स्थापत्य,पुं।,अन्तःपुरस्य_रक्षाधिकारी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"सौविदल्ल,कञ्चुकिन्,स्थापत्य,सौविद",राजा,
सौविद,पुं।,अन्तःपुरस्य_रक्षाधिकारी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"सौविदल्ल,कञ्चुकिन्,स्थापत्य,सौविद",राजा,
शण्ढ,पुं।,अन्तःपुरचारिणनपुंसकाः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"शण्ढ,वर्षवर",राजा,
वर्षवर,पुं।,अन्तःपुरचारिणनपुंसकाः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"शण्ढ,वर्षवर",राजा,
सेवक,पुं।,सेवकः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"सेवक,अर्थिन्,अनुजीविन्","राजा,राजा,सेवा,सेवा","द्वारपालकः,राज्ञः_रक्षिगणम्,अन्तःपुरचारिणनपुंसकाः,चारपुरुषः,ज्यौतिषिकः,लेखकः,प्रातर्जागरणकारिः,घण्टिकावादयः,वंशपरम्पराशंसकाः,राजादिस्तुतिपाठकः"
अर्थिन्,पुं।,सेवकः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"सेवक,अर्थिन्,अनुजीविन्","राजा,राजा,सेवा,सेवा","द्वारपालकः,राज्ञः_रक्षिगणम्,अन्तःपुरचारिणनपुंसकाः,चारपुरुषः,ज्यौतिषिकः,लेखकः,प्रातर्जागरणकारिः,घण्टिकावादयः,वंशपरम्पराशंसकाः,राजादिस्तुतिपाठकः"
अनुजीविन्,पुं।,सेवकः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"सेवक,अर्थिन्,अनुजीविन्","राजा,राजा,सेवा,सेवा","द्वारपालकः,राज्ञः_रक्षिगणम्,अन्तःपुरचारिणनपुंसकाः,चारपुरुषः,ज्यौतिषिकः,लेखकः,प्रातर्जागरणकारिः,घण्टिकावादयः,वंशपरम्पराशंसकाः,राजादिस्तुतिपाठकः"
शत्रु,पुं।,स्वदेशाव्यवहितदेशराजा,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,शत्रु,,
मित्र,नपुं।,शत्रुराज्याव्यवहितराजा,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,मित्र,,
उदासीन,पुं।,शत्रुमित्राभ्यां_परतरः_राजा,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,उदासीन,,
पार्ष्णिग्राह,पुं।,पृष्ठतो_वर्तमानः_राजा,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,पार्ष्णिग्राह,,
रिपु,पुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
वैरिन्,पुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
सपत्न,पुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
अरि,पुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
द्विषत्,पुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
द्वेषण,पुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
दुर्हृद्,पुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
द्विष्,पुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
विपक्ष,पुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
अहित,पुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
अमित्र,नपुं।,शत्रुः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"रिपु,वैरिन्,सपत्न,अरि,द्विषत्,द्वेषण,दुर्हृद्,द्विष्,विपक्ष,अहित,अमित्र,दस्यु,शात्रव,शत्रु,अभिघातिन्,पर,अराति,प्रत्यर्थिन्,परिपन्थिन्,भ्रातृव्य,वृत्र",वैरम्,क्षुद्रशत्रुः
