घन,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
जीमूत,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
मुदिर,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
जलमुच्,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
धूमयोनि,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
कादम्बिनी,स्त्री।,मेघपङ्क्तिः,,समूहः,द्रव्यम्,जलम्,,,,,"कादम्बिनी,मेघमाला,कालिका",मेघः,
मेघमाला,स्त्री।,मेघपङ्क्तिः,,समूहः,द्रव्यम्,जलम्,,,,,"कादम्बिनी,मेघमाला,कालिका",मेघः,
अभ्रिय,वि।,मेघभवम्,,,द्रव्यम्,जलम्,,,,,अभ्रिय,मेघः,
स्तनित,नपुं।,मेघध्वनिः,,,गुणः,शब्दः,,,,,"स्तनित,गर्जित,मेघनिर्घोष,रसित","मेघः,मेघः",
गर्जित,नपुं।,मेघध्वनिः,,,गुणः,शब्दः,,,,,"स्तनित,गर्जित,मेघनिर्घोष,रसित","मेघः,मेघः",
