सम्मदाक्रान्ता,54,4,14,दा दा दा द दा दा द दा द दा द दा दा दा,13,द दा दा द दा दा द दा द दा द दा दा,14,दा दा दा द दा दा द दा द दा द दा दा दा,13,द दा दा द दा दा द दा द दा द दा दा,अर्ध-सम-वृत्त
वसन्तमालिका,46,4,11,द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,11,द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
मधुवारि,52,4,13,द दा दा द दा द दा द दा द दा द दा,13,दा दा द दा द दा दा द दा द दा दा द,13,द दा दा द दा द दा द दा द दा द दा,13,दा दा द दा द दा दा द दा द दा दा द,अर्ध-सम-वृत्त
किलिकिता,46,4,12,द दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,12,द दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,अर्ध-सम-वृत्त
चमूरुः,50,4,13,द दा दा द दा द दा दा द दा द दा दा,12,दा द दा द दा द दा दा द दा द दा,13,द दा दा द दा द दा दा द दा द दा दा,12,दा द दा द दा द दा दा द दा द दा,अर्ध-सम-वृत्त
सारिका,44,4,11,दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा दा दा,11,दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा दा दा,अर्ध-सम-वृत्त
मृदुमालती,46,4,12,द दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,अर्ध-सम-वृत्त
सुराढ्या,46,4,12,द दा द दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,12,द दा द दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
आलोलघटिका,40,4,10,द दा दा द दा दा द दा द दा,10,दा दा द दा द दा द दा द दा,10,द दा दा द दा दा द दा द दा,10,दा दा द दा द दा द दा द दा,अर्ध-सम-वृत्त
अयवती,44,4,11,द दा दा दा दा दा द दा द दा दा,11,दा दा द दा द दा दा दा द दा दा,11,द दा दा दा दा दा द दा द दा दा,11,दा दा द दा द दा दा दा द दा दा,अर्ध-सम-वृत्त
भुजङ्गभृता,52,4,13,द दा दा द दा दा द दा दा द दा दा दा,13,दा द दा दा द दा दा द दा दा द दा दा,13,द दा दा द दा दा द दा दा द दा दा दा,13,दा द दा दा द दा दा द दा दा द दा दा,अर्ध-सम-वृत्त
प्रमोदपदम्,58,4,15,द दा द दा दा द दा दा द दा द दा द दा दा,14,द दा द दा द दा दा द दा द दा द दा दा,15,द दा द दा दा द दा दा द दा द दा द दा दा,14,द दा द दा द दा दा द दा द दा द दा दा,अर्ध-सम-वृत्त
अतिसुरहिता,52,4,13,दा दा द दा द दा द दा द दा द दा दा,13,द दा द दा द दा द दा दा द दा दा दा,13,दा दा द दा द दा द दा द दा द दा दा,13,द दा द दा द दा द दा दा द दा दा दा,अर्ध-सम-वृत्त
शुकावली,46,4,10,दा दा द दा दा द दा द दा दा,13,दा दा दा द दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,13,दा दा दा द दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
बृहच्छरावती,54,4,15,द दा दा दा द दा द दा द दा दा द दा द दा,12,द दा द दा द दा दा द दा द दा दा,15,द दा दा दा द दा द दा द दा दा द दा द दा,12,द दा द दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
विलासवापी,48,4,10,दा दा द दा दा द दा द दा दा,14,द दा दा दा द दा दा द दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,14,द दा दा दा द दा दा द दा द दा द दा दा,अर्ध-सम-वृत्त
नवनीलता,44,4,10,द दा दा द दा दा द दा द दा,12,द दा दा दा द दा द दा द दा द दा,10,द दा दा द दा दा द दा द दा,12,द दा दा दा द दा द दा द दा द दा,अर्ध-सम-वृत्त
अञ्चिताग्रा,50,4,13,द दा द दा दा द दा दा द दा द दा दा,12,द दा द दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,12,द दा द दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
शरावती,54,4,12,द दा द दा द दा दा द दा द दा दा,15,द दा दा दा द दा द दा द दा दा द दा द दा,12,द दा द दा द दा दा द दा द दा दा,15,द दा दा दा द दा द दा द दा दा द दा द दा,अर्ध-सम-वृत्त
वियद्वाणी,48,4,12,दा दा दा द दा दा द दा द दा दा दा,12,द दा दा दा द दा दा द दा द दा दा,12,दा दा दा द दा दा द दा द दा दा दा,12,द दा दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
