कृतमालम्	56	14	दा दा द दा दा द दा दा दा दा द दा दा दा
क्रीडायतनम्	56	14	द दा दा द दा दा द दा दा दा दा द दा दा
गगनगतिका	56	14	दा द दा द दा दा द दा द दा द दा द दा
गगनोद्गता	56	14	दा द दा द दा द दा द दा द दा दा द दा
चक्रम्	56	14	दा द दा द दा द दा द दा द दा द दा दा
चूडापीडम्	56	14	दा दा दा दा द दा द दा द दा दा दा दा दा
चेलाञ्चलम्	56	14	दा दा द दा द दा द दा दा द दा द दा दा
जलदरसिता	56	14	द दा द दा द दा द दा दा द दा दा द दा
जाहमुखी	56	14	दा द दा दा द दा दा द दा दा द दा दा दा
दृप्तदेहा	56	14	द दा दा दा द दा दा दा द दा दा द दा दा
धीरध्वानम्	56	14	दा दा दा दा दा दा दा दा दा द दा दा दा दा
नान्दीमुखी	56	14	द दा द दा द दा दा दा द दा दा द दा दा
नासाभरणम्	56	14	दा दा द दा दा दा दा द दा दा दा द दा दा
निर्मुक्तमाला	56	14	दा दा दा दा द दा दा द दा द दा द दा दा
निर्यत्पारावारः	56	14	दा दा दा दा दा द दा दा द दा दा द दा दा
पथ्या	56	14	द दा दा द दा द दा द दा द दा दा द दा
परिणाही	56	14	दा दा दा दा द दा द दा दा दा द दा दा दा
परीवाहः	56	14	द दा द दा दा द दा दा द दा दा द दा दा
पारावारः	56	14	दा दा द दा द दा द दा द दा दा दा दा दा
पुष्पशकटिका	56	14	दा द दा द दा दा दा दा द दा दा द दा दा
प्रतिभादर्शनम्	56	14	द दा दा दा द दा दा दा द दा द दा दा दा
प्रपन्नपानीयम्	56	14	दा दा द दा दा दा दा दा द दा द दा दा दा
प्रपातः	56	14	द दा दा द दा दा द दा दा द दा दा द दा
प्रहरणकलिका	56	14	द दा द दा द दा दा द दा द दा द दा दा
बभ्रुलक्ष्मीः	56	14	दा द दा दा द दा दा दा द दा दा द दा दा
बिम्बालक्ष्यम्	56	14	दा दा दा दा द दा दा दा द दा दा द दा दा
भूरिशिखा	56	14	द दा दा द दा दा दा दा दा दा दा द दा दा
मदावदाता	56	14	द दा दा दा द दा दा द दा द दा द दा दा
मधुपालि	56	14	द दा दा द दा दा द दा दा द दा दा द दा
मन्मथः	56	14	द दा दा द दा दा दा द दा दा द दा दा दा
रतिरेख	56	14	दा दा द दा दा दा दा द दा दा द दा दा दा
ललितपताका	56	14	द दा द दा द दा द दा दा द दा दा दा दा
वशमूलम्	56	14	द दा दा दा द दा द दा दा द दा द दा दा
वंशोत्तंसा	56	14	दा दा द दा दा दा द दा दा दा दा दा दा दा
वसन्ततिलका	56	14	दा दा द दा द दा द दा द दा दा द दा दा
वाटिकाविकाशः	56	14	दा द दा द दा द दा दा दा द दा द दा दा
वासन्ती	56	14	दा दा दा दा दा द दा द दा दा दा दा दा दा
वितानिता	56	14	द दा द दा द दा द दा द दा द दा द दा
विनन्दिनी	56	14	द दा दा द दा दा द दा दा द दा दा द दा
विन्ध्यारूढम्	56	14	दा दा दा दा द दा दा दा दा दा दा द दा दा
विपाकवती	56	14	द दा द दा द दा द दा द दा दा द दा दा
विलम्बनीया	56	14	द दा द दा द दा द दा दा द दा द दा दा
विशम्भरि	56	14	द दा द दा द दा द दा दा द दा द दा द
शारदचन्द्रः	56	14	दा दा द दा दा दा द दा दा दा द दा दा दा
सङ्कल्पासारः	56	14	दा दा दा दा दा दा दा दा दा दा दा दा दा दा
सम्बोधा	56	14	द दा द दा दा द दा द दा द दा दा दा दा
सरमासरणिः	56	14	द दा दा द दा दा दा दा द दा दा द दा दा
सुधाधरा	56	14	दा द दा द दा द दा दा द दा द दा द दा
हीनताली	56	16	द दा दा दा द दा द दा दा द दा द दा द दा दा
हेतिः	56	14	द दा द दा दा द दा दा द दा द दा दा द
हेममिहिका	56	14	दा द दा द दा द दा दा द दा द दा दा द
अपरप्रीणिता	58	16	द दा द दा द दा द दा दा दा दा द दा दा द दा
अवरोधवनिता	58	14	द दा द दा द दा दा द दा दा द दा द दा
अवरोधवनिता	58	15	द दा दा द दा दा द दा द दा द दा द दा दा
परप्रीणिता	58	13	द दा द दा द दा दा दा द दा दा द दा
प्रमोदपदम्	58	15	द दा द दा दा द दा दा द दा द दा द दा दा
प्रमोदपरिणीता	58	14	द दा द दा द दा दा द दा द दा द दा दा
आनद्धम्	60	15	दा द दा द दा द दा द दा दा दा द दा दा दा
ऊहिनी	60	15	दा द दा द दा दा द दा दा द दा द दा दा द
एला	60	15	द दा दा द दा द दा द दा द दा द दा दा दा
कर्णलता	60	15	द दा दा दा द दा दा द दा द दा दा द दा दा
कुमारलीला	60	15	दा दा दा द दा द दा द दा दा द दा द दा दा
क्रीडितकटका	60	15	दा द दा द दा दा द दा दा दा दा दा दा दा दा
चमरीचरम्	60	15	द दा द दा द दा दा द दा द दा द दा द दा
चार्वटकम्	60	15	दा दा दा दा द दा दा द दा दा दा दा दा दा दा
चित्रा	60	15	दा दा दा दा दा दा दा दा दा द दा दा द दा दा
जननिधिवेला	60	15	द दा द दा दा दा द दा दा दा दा दा द दा दा
तूणकम्	60	15	दा द दा द दा द दा द दा द दा द दा द दा
दीपकम्	60	15	दा द दा दा दा द दा द दा दा दा द दा दा दा
धोरितम्	60	15	दा द दा द दा द दा द दा दा द दा द दा दा
निशिपालम्	60	15	दा द दा द दा द दा द दा द दा द दा द दा
नूतनम्	60	15	दा द दा द दा द दा द दा दा द दा दा द दा
परिमलम्	60	15	द दा द दा दा दा द दा द दा दा द दा दा दा
प्रभद्रकम्	60	15	द दा द दा दा द दा द दा द दा द दा द दा
प्लवङ्गमः	60	15	दा द दा दा द दा दा दा द दा द दा दा द दा
बहुलाभ्रम्	60	15	द दा दा दा द दा द दा दा दा द दा दा दा दा
भ्रमरावलिका	60	15	द दा दा द दा दा द दा दा द दा दा द दा दा
मणिहंसः	60	15	द दा दा द दा द दा दा द दा द दा दा द दा
मदनमालिका	60	15	द दा द दा द दा द दा द दा द दा दा द दा
मयूवदना	60	15	दा द दा द दा द दा दा द दा द दा दा द दा
मालिनी	60	15	द दा द दा द दा दा दा दा द दा दा द दा दा
मितसक्थि	60	15	द दा द दा द दा द दा दा द दा द दा दा द
लास्यकारी	60	15	दा द दा दा द दा दा द दा दा द दा दा द दा
लीलाचन्द्रम्	60	15	दा दा दा दा दा दा दा दा द दा दा दा द दा दा
लीलालेखः	60	15	दा दा दा दा दा दा दा दा दा दा दा दा दा दा दा
वज्राली	60	15	दा दा द दा दा दा दा दा दा दा दा दा दा दा दा
वाणीभूषा	60	15	दा दा दा दा दा दा दा दा द दा द दा दा दा दा
विपिनतिलकम्	60	15	द दा द दा द दा द दा द दा द दा दा द दा
विशकलिता	60	15	दा दा दा दा द दा द दा दा दा द दा द दा दा
शङ्कावली	60	15	दा दा द दा द दा दा द दा द दा द दा द दा
शरकल्पा	60	15	द दा द दा द दा द दा दा द दा द दा दा दा
शरहतिः	60	15	द दा द दा द दा द दा द दा द दा द दा द
शशिकला	60	15	द दा द दा द दा द दा द दा द दा द दा दा
शान्तसुरभिः	60	15	दा द दा द दा द दा द दा द दा दा द दा दा
शीर्शविरहिता	60	15	दा दा द दा दा दा दा द दा दा द दा द दा दा
सारिणी	60	15	दा द दा द दा द दा द दा द दा द दा द दा
सिंहपुच्छम्	60	15	द दा दा द दा दा द दा दा द दा दा द दा दा
स्फोटकृईडम्	60	15	द दा द दा दा दा दा दा दा दा दा दा दा दा दा
अनासववासिता	62	16	द दा दा दा द दा दा द दा द दा द दा द दा दा
आसववासिता	62	15	द दा द दा द दा द दा द दा द दा द दा दा
अचलधृतिः	64	16	द दा द दा द दा द दा द दा द दा द दा द दा
अनिलोहा	64	16	द दा दा दा द दा दा दा द दा दा दा द दा दा दा
अभिधात्री	64	16	द दा दा द दा दा द दा दा द दा द दा द दा दा
आरभटी	64	16	दा द दा दा द दा द दा द दा दा द दा दा दा दा
ऋषभगजविलसितम्	64	16	दा द दा दा द दा द दा द दा द दा द दा द दा
कमलपरम्	64	16	द दा द दा दा दा द दा द दा दा दा दा द दा दा
कलधौतपदम्	64	16	द दा दा द दा दा द दा दा द दा दा द दा दा दा
कलहकरम्	64	16	द दा द दा द दा द दा द दा द दा दा द दा दा
कल्पधारि	64	16	दा द दा दा द दा दा द दा द दा द दा द दा द
कल्पाहारी	64	16	द दा द दा द दा द दा द दा द दा दा दा दा दा
कुल्यावर्त्तम्	64	16	दा दा दा दा दा दा द दा दा दा द दा दा दा द दा
खगतिः	64	16	दा द दा दा द दा दा द दा दा द दा दा द दा दा
गरुडरुतम्	64	16	द दा द दा दा द दा द दा द दा द दा दा द दा
चकिता	64	16	दा द दा द दा दा दा दा दा दा दा द दा द दा दा
चन्द्रापीडम्	64	16	दा दा दा दा दा दा दा दा दा दा दा दा दा दा दा दा
चित्रम्	64	16	दा द दा द दा द दा द दा द दा द दा द दा द
तरवारिका	64	16	द दा द दा द दा द दा दा द दा द दा दा द दा
त्रोटकम्	64	16	द दा द दा दा द दा द दा दा द दा दा द दा दा
दन्तालिका	64	16	दा दा द दा दा दा दा द दा दा दा दा द दा दा द
नरशिखी	64	16	द दा द दा द दा द दा द दा द दा द दा द दा
नराचः	64	16	द दा द दा द दा द दा द दा द दा द दा द दा
परिखायतनम्	64	16	द दा दा द दा दा द दा दा दा द दा द दा दा दा
प्रतीपवल्ली	64	16	द दा दा द दा दा दा द दा दा द दा द दा दा दा
प्रवरललितम्	64	16	द दा दा दा दा दा द दा द दा द दा दा द दा दा
भीमावर्त्तः	64	16	दा दा दा दा द दा द दा द दा द दा द दा दा दा
भोगावलिः	64	16	दा दा द दा द दा द दा द दा दा दा द दा दा दा
मदनललिता	64	16	दा दा दा दा द दा द दा द दा दा दा द दा द दा
मार्दङ्गी	64	14	द दा दा द दा द दा द दा द दा द दा दा
मार्दङ्गी	64	18	दा दा दा द दा द दा दा द दा द दा द दा द दा दा दा
मालावलयम्	64	16	दा दा दा दा द दा द दा दा दा द दा द दा दा दा
माल्योपस्थम्	64	16	द दा द दा द दा द दा द दा दा दा दा दा दा दा
वक्रावलोकः	64	16	द दा द दा द दा दा दा दा दा द दा दा द दा दा
वलिवदनम्	64	16	द दा द दा दा दा दा दा दा दा द दा द दा दा दा
वाणिनी	64	16	द दा द दा दा द दा द दा द दा द दा द दा दा
वासववासिनी	64	16	द दा द दा दा द दा द दा द दा द दा दा द दा
वासिनी	64	16	दा दा द दा दा द दा द दा द दा द दा दा द दा
शिशुभरणम्	64	16	द दा द दा द दा द दा द दा द दा द दा दा दा
सारवरोहा	64	16	दा द दा दा दा द दा द दा दा दा द दा द दा दा
सूतशिखा	64	16	दा दा द दा दा दा द दा दा दा द दा द दा दा दा
अचलनयनम्	68	17	द दा द दा द दा द दा द दा द दा द दा द दा द
अतिशायिनी	68	17	द दा दा द दा दा द दा द दा द दा द दा द दा दा
कर्णस्फोटम्	68	17	द दा द दा दा दा दा दा द दा द दा दा दा दा दा द
कान्तारम्	68	17	द दा दा दा दा दा द दा द दा द दा दा द दा दा द
कामरूपम्	68	17	दा दा दा दा द दा दा द दा द दा द दा दा द दा दा
कालसारोद्धतः	68	17	द दा द दा दा द दा दा द दा द दा द दा दा द दा
कासारम्	68	17	दा दा दा दा दा दा दा दा द दा द दा दा दा द दा दा
क्रूराशनम्	68	17	दा दा द दा द दा दा दा द दा द दा द दा दा दा दा
तितिक्षा	68	17	दा द दा द दा द दा दा दा द दा द दा द दा दा दा
नर्दटकम्	68	17	द दा द दा दा द दा द दा द दा द दा दा द दा दा
पृथ्वी	68	17	द दा द दा द दा द दा द दा द दा द दा दा द दा
प्रतीहारः	68	17	दा द दा दा द दा दा द दा दा द दा दा द दा दा द
फल्गुः	68	17	द दा दा दा द दा द दा दा दा द दा द दा दा दा द
बालविक्रीडितम्	68	17	दा द दा द दा दा द दा द दा द दा द दा दा द दा
भाराक्रान्ता	68	17	दा दा दा दा द दा द दा द दा द दा द दा दा द दा
मन्दाक्रान्ता	68	17	दा दा दा दा द दा द दा द दा दा द दा दा द दा दा
मानाक्रान्ता	68	17	दा दा दा दा दा दा दा दा दा दा दा दा दा दा दा दा दा
मालाधरः	68	17	द दा द दा द दा द दा द दा द दा द दा दा द दा
वल्वजम्	68	17	दा द दा दा द दा दा दा द दा द दा द दा दा दा दा
वंशपत्रपतितम्	68	17	दा द दा दा द दा द दा द दा द दा द दा द दा दा
वंशलः	68	17	दा द दा दा दा द दा दा द दा दा द दा दा द दा दा
वाहान्तरितम्	68	17	दा दा द दा द दा दा द दा दा द दा द दा द दा दा
विधुरविरहिता	68	17	द दा दा दा दा द दा दा दा दा द दा द दा द दा दा
विरुदरुतम्	68	17	दा दा दा दा द दा द दा दा दा द दा दा दा द दा दा
वीरविश्रामः	68	17	द दा द दा द दा दा द दा द दा द दा द दा दा दा
शायिनी	68	17	द दा द दा द दा द दा द दा द दा द दा द दा दा
शिखरिणी	68	17	द दा दा दा दा दा द दा द दा द दा दा द दा द दा
शुकवनिता	68	17	द दा दा द दा दा दा द दा दा द दा द दा द दा दा
सलेखा	68	17	द दा द दा द दा दा दा दा द दा द दा द दा दा दा
हारिणी	68	17	दा दा दा दा द दा द दा द दा दा दा द दा दा द दा
अर्धान्तरालापि	72	18	दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द
अश्वगतिः	72	18	दा द दा दा द दा दा द दा दा द दा दा द दा द दा दा
कुसुमितलतावेल्लिता	72	18	दा दा दा दा दा द दा द दा द दा दा द दा दा द दा दा
क्रीडचन्द्रम्	72	18	द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
क्रोडक्रीडम्	72	18	दा दा दा दा द दा द दा द दा द दा दा द दा दा द दा
चन्द्रलेखा	72	18	दा दा दा दा द दा द दा द दा दा दा द दा दा द दा दा
तुमुलकम्	72	18	द दा द दा द दा द दा द दा द दा द दा द दा द दा
दण्डी	72	18	दा दा द दा द दा दा दा द दा द दा दा दा द दा द दा
नन्दनम्	72	18	द दा द दा दा द दा द दा द दा द दा द दा दा द दा
नाराचम्	72	18	द दा द दा द दा दा द दा दा द दा दा द दा दा द दा
नीलशार्दूलम्	72	18	द दा द दा द दा दा दा दा द दा दा द दा दा द दा दा
पतङ्गपादः	72	18	द दा द दा दा द दा दा द दा दा द दा दा द दा दा द
परामोदः	72	18	द दा दा द दा दा द दा दा द दा द दा द दा दा दा दा
परिपोषकम्	72	18	द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
पर्विणी	72	18	द दा द दा द दा दा द दा द दा द दा द दा दा द दा
पार्थिवम्	72	18	द दा द दा द दा द दा द दा द दा द दा द दा द दा
मञ्जीरा	72	18	दा दा दा दा दा दा दा द दा दा दा दा द दा दा दा दा दा
मत्तकोकिलम्	72	18	दा द दा द दा दा द दा द दा दा द दा द दा दा द दा
वसुपदमञ्जरी	72	18	द दा द दा दा द दा द दा द दा द दा दा द दा द दा
विलुलितवनमाला	72	18	द दा द दा द दा दा दा दा द दा द दा द दा दा दा दा
शार्दूलललितम्	72	18	दा दा दा द दा दा द दा द दा द दा दा दा द दा द दा
षट्पदेरितम्	72	18	द दा द दा द दा द दा द दा द दा द दा द दा द दा
सत्केतुः	72	18	दा दा दा द दा द दा द दा द दा द दा द दा द दा दा
सिन्धुसौवीरम्	72	18	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा
हरिणप्लुतम्	72	18	दा दा दा द दा दा द दा द दा दा द दा द दा दा द दा
हीरकहारधरम्	72	18	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा
कलापदीपकम्	76	19	दा द दा द दा द दा द दा द दा द दा द दा द दा द दा
कल्पलतापताकिनी	76	19	दा दा दा द दा द दा द दा द दा दा द दा दा द दा द दा
किरणकीर्त्तिः	76	19	दा दा द दा दा द दा दा द दा द दा द दा द दा द दा दा
ग्रावास्तरणम्	76	19	दा दा दा दा द दा द दा दा दा द दा दा दा दा दा द दा दा
छाया	76	19	द दा दा दा दा दा द दा द दा द दा दा दा द दा दा द दा
झिल्लीलीला	76	19	द दा द दा दा दा दा दा दा दा दा दा द दा द दा दा दा दा
टङ्कणम्	76	19	दा द दा द दा द दा द दा द दा द दा द दा द दा द दा
धवलम्	76	19	द दा द दा द दा द दा द दा द दा द दा द दा द दा दा
निर्गलितमेखला	76	19	द दा द दा द दा दा द दा द दा द दा द दा द दा द दा
प्रपञ्चचामरम्	76	19	द दा द दा द दा दा द दा द दा द दा द दा द दा द दा
फुल्लदाम	76	19	दा दा दा दा दा द दा द दा द दा दा दा द दा दा द दा दा
माराभिसरणम्	76	19	दा दा द दा द दा दा दा दा दा द दा द दा दा द दा दा दा
मेघविस्फूर्जिता	76	19	द दा दा दा दा दा द दा द दा द दा दा द दा दा द दा दा
लोललोलम्बलीलम्	76	19	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
विधुनिधुवनम्	76	19	दा दा दा द दा द दा द दा दा दा द दा द दा दा दा दा दा
शम्भुः	76	19	द दा दा दा दा द दा दा दा दा द दा दा दा दा दा दा दा दा
शार्दूलविक्रीडितम्	76	19	दा दा दा द दा दा द दा द दा द दा दा दा द दा दा द दा
शिलीमुखोज्जृम्भितम्	76	19	दा दा दा द दा दा द दा द दा द दा द दा द दा दा द दा
सुरसा	76	19	दा दा दा दा द दा दा द दा द दा द दा दा दा द दा द दा
अवन्ध्योपचारः	80	20	द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा
ईदृषम्	80	20	दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द
उत्पलमालिका	80	20	दा द दा दा द दा द दा द दा द दा दा द दा दा द दा द दा
गीतिका	80	20	द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा
भारावतारः	80	20	द दा द दा दा द दा दा द दा द दा द दा द दा दा द दा दा
भूरिशोभा	80	20	दा दा दा दा दा दा द दा द दा द दा दा दा द दा दा द दा दा
भेकालोकः	80	20	दा द दा दा दा दा दा दा दा दा दा द दा द दा द दा दा दा दा
मत्तेभविक्रीडितम्	80	20	द दा दा दा द दा दा द दा द दा द दा दा दा द दा दा द दा
वाणीवाणः	80	20	दा दा दा दा द दा द दा दा दा द दा दा दा द दा दा दा दा दा
विष्वग्वितानम्	80	20	दा दा द दा द दा द दा द दा द दा दा दा द दा दा द दा दा
वीरविमानम्	80	20	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा दा
शोभा	80	20	द दा दा दा दा दा द दा द दा द दा दा दा द दा दा द दा दा
संलक्ष्यलीला	80	20	द दा द दा द दा द दा द दा द दा द दा द दा दा द दा दा
सुवदना	80	20	दा दा दा दा द दा दा द दा द दा द दा दा दा दा द दा द दा
सौरभशोभासारः	80	20	दा द दा दा दा दा दा दा द दा द दा द दा दा द दा द दा दा
अशोकलोकः	84	21	दा दा दा दा दा दा दा दा दा दा दा दा दा दा द दा द दा दा दा दा
कनकमालिका	84	21	दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा
कमलशिखा	84	21	द दा द दा दा दा दा दा दा दा द दा द दा दा द दा दा द दा दा
कलमतल्लिका	84	21	द दा द दा द दा द दा द दा द दा द दा द दा द दा दा द दा
तडिदम्बरम्	84	21	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा
तल्पकतल्लजम्	84	21	दा द दा दा द दा दा द दा दा द दा दा द दा द दा द दा दा दा
दूरावलोकः	84	21	दा दा दा दा द दा दा द दा द दा द दा दा दा दा द दा दा द दा
प्रतिमा	84	21	द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
मन्दाक्षमन्दरम्	84	21	द दा द दा द दा दा दा दा दा दा दा द दा द दा द दा दा दा दा
ललितललाम	84	21	द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा द दा
विद्यदाली	84	21	द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
शरकाण्डप्रकाण्डम्	84	21	द दा दा दा द दा द दा द दा द दा दा द दा दा द दा दा द दा
सरसी	84	21	द दा द दा दा द दा द दा द दा द दा दा द दा दा द दा द दा
स्रग्धरा	84	21	दा दा दा दा द दा दा द दा द दा द दा दा दा द दा दा द दा दा
अचलविरतिः	88	22	द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा
अयमानम्	88	22	द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा दा
अर्भकमाला	88	22	दा द दा दा दा द दा द दा दा दा द दा द दा दा दा दा द दा दा दा
कङ्कणक्वाणः	88	22	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
कङ्कणक्वाणवाणी	88	22	दा दा दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
द्रुतमुखम्	88	22	द दा द दा द दा द दा द दा द दा दा दा दा दा द दा द दा दा दा
निष्कलकण्ठी	88	22	दा द दा दा दा दा द दा दा दा दा द दा दा दा द दा दा दा द दा दा
भद्रकम्	88	22	दा द दा दा द दा द दा द दा द दा द दा द दा द दा द दा द दा
भस्त्रानिस्तरणम्	88	22	दा दा दा द दा दा दा द दा द दा द दा दा द दा द दा द दा दा दा
भीमाभोगः	88	22	दा दा दा दा दा द दा दा द दा दा दा दा दा दा दा द दा दा द दा दा
भुजङ्गोद्धतम्	88	22	दा दा द दा द दा दा द दा दा द दा द दा दा दा द दा द दा द दा
भोगावली	88	22	दा दा द दा द दा दा द दा द दा दा द दा द दा द दा द दा द दा
मदिरा	88	22	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
वनवासिनी	88	22	द दा दा द दा दा द दा द दा द दा दा द दा द दा द दा द दा द
वासकलीला	88	22	दा द दा दा दा दा द दा दा दा दा द दा दा दा दा द दा दा दा दा दा
वीरनीराजना	88	22	द दा दा द दा दा द दा दा द दा दा दा द दा दा द दा दा द दा दा
सितस्तवकः	88	22	दा दा द दा द दा द दा दा द दा द दा द दा दा द दा द दा द दा
स्वर्णाभरणम्	88	22	द दा दा द दा दा द दा दा द दा दा द दा द दा दा दा दा द दा दा
अद्रितनया	92	23	द दा द दा दा द दा द दा द दा द दा द दा द दा द दा द दा द दा
अमरचमरी	92	23	द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा
इन्द्रविमानम्	92	23	दा द दा दा दा द दा द दा दा दा दा दा द दा द दा द दा द दा दा दा
गोत्रगरीयः	92	23	दा द दा दा दा द दा द दा दा दा द दा दा दा द दा द दा दा द दा दा
चकोरः	92	23	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द
परिधानीयम्	92	23	द दा द दा द दा दा द दा दा दा द दा दा द दा दा दा द दा दा दा दा
पारावारान्तस्थम्	92	23	दा दा दा दा दा दा दा दा दा द दा दा दा द दा द दा दा दा दा द दा दा
पुलकाञ्चितम्	92	23	दा द दा द दा दा द दा द दा दा दा द दा द दा द दा दा द दा दा दा
मत्तगजेन्द्रः	92	23	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा दा
मत्ताक्रीडम्	92	23	दा दा दा दा दा दा दा दा द दा द दा द दा द दा द दा द दा द दा दा
मन्थरायनम्	92	23	द दा द दा द दा द दा द दा द दा दा द दा दा द दा दा द दा दा दा
मानवती	92	23	द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
रामाबद्धम्	92	23	दा दा दा दा द दा द दा दा दा द दा दा दा द दा द दा दा दा द दा दा
विपुलायितम्	92	23	दा दा दा द दा द दा दा द दा द दा द दा द दा दा द दा द दा द दा
विलम्बललितम्	92	23	द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा
विलासवासः	92	23	दा द दा द दा दा दा द दा दा द दा द दा दा द दा द दा द दा दा दा
श्रवणाभरणम्	92	23	द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
संभृतशरधिः	92	23	दा द दा द दा द दा दा दा दा द दा द दा द दा दा दा द दा दा दा द
अतुलपुलकम्	96	24	द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा
अधीरकरीरम्	96	24	दा दा दा द दा द दा द दा दा द दा द दा दा द दा द दा दा द दा दा दा
अनामयम्	96	24	द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द
अर्दितम्	96	24	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा द दा द दा दा दा
उत्कटपट्टिका	96	24	दा दा द दा दा द दा द दा द दा द दा द दा द दा दा दा द दा दा द दा
कोकपदम्	96	24	दा द दा दा दा दा द दा दा दा द दा द दा द दा द दा द दा द दा दा दा
गङ्गोदकम्	96	24	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा
तन्वी	96	24	दा द दा दा दा द दा द दा द दा दा दा द दा दा द दा द दा द दा दा दा
द्विमिला	96	24	द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
धौरेयम्	96	24	दा द दा दा द दा द दा दा द दा दा द दा द दा द दा द दा दा दा दा दा
पार्षतसरणम्	96	24	दा द दा द दा द दा दा दा दा दा दा द दा द दा द दा द दा द दा दा दा
भासमानबिम्बम्	96	24	दा द दा द दा द दा द दा द दा दा द दा द दा द दा द दा दा द दा दा
भुजङ्गः	96	24	द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
मेदुरदन्तम्	96	24	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा
वंशलोन्नता	96	24	दा द दा द दा द दा द दा दा दा दा दा दा दा द दा द दा द दा दा दा दा
विगाहितगेहम्	96	24	द दा द दा द दा द दा द दा दा दा दा दा दा द दा द दा दा द दा दा दा
वेल्लितवेलम्	96	24	दा द दा दा द दा दा द दा दा दा दा द दा दा द दा द दा द दा द दा दा
शम्बरम्	96	24	द दा द दा द दा दा द दा दा द दा द दा द दा द दा दा द दा दा द दा
समाहितम्	96	24	द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा दा
अभ्रब्रमणम्	100	25	दा दा द दा द दा दा दा दा द दा दा द दा द दा द दा द दा द दा द दा दा
अलका	100	25	द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा
कुमुदमाला	100	25	द दा द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा द दा दा
क्रोशपदा	100	25	दा द दा दा दा दा द दा दा दा द दा द दा द दा द दा द दा द दा द दा दा
चित्तचिन्तामणिः	100	25	दा द दा दा द दा दा द दा द दा द दा दा द दा दा द दा दा द दा दा द दा
नीपवनीयकम्	100	25	दा द दा द दा द दा द दा द दा दा दा द दा द दा दा द दा दा द दा दा दा
भाविनीविलसितम्	100	25	दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा
भास्करम्	100	25	दा द दा द दा द दा दा द दा दा दा दा द दा द दा द दा द दा द दा दा दा
मल्लपल्लीप्रकाशम्	100	25	द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द
मुदिरम्	100	25	द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा दा
रसिकरसाला	100	25	द दा द दा द दा द दा दा द दा दा दा द दा दा दा द दा द दा द दा दा दा
विरहविरहस्यम्	100	25	दा दा दा द दा द दा द दा दा दा द दा दा दा द दा द दा द दा द दा दा दा
विशेषकबलितम्	100	25	द दा द दा द दा दा दा दा दा दा दा द दा द दा दा द दा दा द दा द दा दा
व्याकोशकोशलम्	100	25	दा दा द दा द दा द दा दा दा द दा द दा दा द दा दा द दा दा द दा द दा
शरभूरिणी	100	25	दा द दा द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा दा दा
शिविका	100	25	दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा
सौदामनदाम	100	25	द दा दा द दा दा द दा दा द दा दा द दा द दा दा द दा दा दा द दा दा द
