अवरोधवनिता,58,4,15,द दा दा द दा दा द दा द दा द दा द दा दा,14,द दा द दा द दा दा द दा दा द दा द दा,15,द दा दा द दा दा द दा द दा द दा द दा दा,14,द दा द दा द दा दा द दा दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
वृन्तम्,32,4,8,द दा दा दा दा दा द दा,8,द दा दा दा दा दा द दा,8,द दा दा दा दा दा द दा,8,द दा दा दा दा दा द दा,सम-वृत्त
हीराङ्गी,40,4,10,दा दा दा द दा द दा दा दा दा,10,दा दा दा द दा द दा दा दा दा,10,दा दा दा द दा द दा दा दा दा,10,दा दा दा द दा द दा दा दा दा,सम-वृत्त
विपन्नकदनम्,52,4,13,द दा द दा द दा द दा द दा दा दा दा,13,द दा द दा द दा द दा द दा दा दा दा,13,द दा द दा द दा द दा द दा दा दा दा,13,द दा द दा द दा द दा द दा दा दा दा,सम-वृत्त
सान्द्रपदम्,44,4,11,दा द दा दा दा द दा द दा दा द,11,दा द दा दा दा द दा द दा दा द,11,दा द दा दा दा द दा द दा दा द,11,दा द दा दा दा द दा द दा दा द,सम-वृत्त
वनवासिनी,88,4,22,द दा दा द दा दा द दा द दा द दा दा द दा द दा द दा द दा द,22,द दा दा द दा दा द दा द दा द दा दा द दा द दा द दा द दा द,22,द दा दा द दा दा द दा द दा द दा दा द दा द दा द दा द दा द,22,द दा दा द दा दा द दा द दा द दा दा द दा द दा द दा द दा द,सम-वृत्त
पिकाली,24,4,6,दा द दा द दा दा,6,दा द दा द दा दा,6,दा द दा द दा दा,6,दा द दा द दा दा,सम-वृत्त
वामवदना,52,4,13,दा द दा द दा द दा दा द दा दा द दा,13,दा द दा द दा द दा दा द दा दा द दा,13,दा द दा द दा द दा दा द दा दा द दा,13,दा द दा द दा द दा दा द दा दा द दा,सम-वृत्त
विकसितपद्मावली,44,4,11,द दा द दा दा दा द दा दा दा दा,11,द दा द दा दा दा द दा दा दा दा,11,द दा द दा दा दा द दा दा दा दा,11,द दा द दा दा दा द दा दा दा दा,सम-वृत्त
विनताक्षी,52,4,13,द दा दा दा द दा द दा द दा द दा दा,13,द दा दा दा द दा द दा द दा द दा दा,13,द दा दा दा द दा द दा द दा द दा दा,13,द दा दा दा द दा द दा द दा द दा दा,सम-वृत्त
युद्धविराट्,42,4,11,दा दा दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
दृतिः,28,4,7,द दा द दा द दा दा,7,द दा द दा द दा दा,7,द दा द दा द दा दा,7,द दा द दा द दा दा,सम-वृत्त
किंशुकावली,46,4,13,दा दा दा द दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,13,दा दा दा द दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
सैरवी,28,4,7,दा द दा दा दा दा दा,7,दा द दा दा दा दा दा,7,दा द दा दा दा दा दा,7,दा द दा दा दा दा दा,सम-वृत्त
संलक्ष्यलीला,80,4,20,द दा द दा द दा द दा द दा द दा द दा द दा दा द दा दा,20,द दा द दा द दा द दा द दा द दा द दा द दा दा द दा दा,20,द दा द दा द दा द दा द दा द दा द दा द दा दा द दा दा,20,द दा द दा द दा द दा द दा द दा द दा द दा दा द दा दा,सम-वृत्त
कूर्चललितम्,56,4,14,दा द दा दा द दा दा द दा दा द दा द दा,14,दा द दा दा द दा दा द दा दा द दा द दा,14,दा द दा दा द दा दा द दा दा द दा द दा,14,दा द दा दा द दा दा द दा दा द दा द दा,सम-वृत्त
अनृजु,16,4,4,दा द दा द,4,दा द दा द,4,दा द दा द,4,दा द दा द,सम-वृत्त
मदिरा,88,4,22,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,22,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,22,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,22,दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,सम-वृत्त
शिखिलिखिता,32,4,8,दा दा दा द दा द दा दा,8,दा दा दा द दा द दा दा,8,दा दा दा द दा द दा दा,8,दा दा दा द दा द दा दा,सम-वृत्त
सरलाङ्घ्रि,28,4,7,दा दा द दा द दा द,7,दा दा द दा द दा द,7,दा दा द दा द दा द,7,दा दा द दा द दा द,सम-वृत्त
लीलालेखः,60,4,15,दा दा दा दा दा दा दा दा दा दा दा दा दा दा दा,15,दा दा दा दा दा दा दा दा दा दा दा दा दा दा दा,15,दा दा दा दा दा दा दा दा दा दा दा दा दा दा दा,15,दा दा दा दा दा दा दा दा दा दा दा दा दा दा दा,सम-वृत्त
शकुन्तकुन्तलः,104,4,26,दा दा दा दा द दा दा द दा द दा द दा द दा दा द दा द दा द दा द दा द दा,26,दा दा दा दा द दा दा द दा द दा द दा द दा दा द दा द दा द दा द दा द दा,26,दा दा दा दा द दा दा द दा द दा द दा द दा दा द दा द दा द दा द दा द दा,26,दा दा दा दा द दा दा द दा द दा द दा द दा दा द दा द दा द दा द दा द दा,सम-वृत्त
क्रीडा,16,4,4,द दा दा दा,4,द दा दा दा,4,द दा दा दा,4,द दा दा दा,सम-वृत्त
वातुलि,32,4,8,द दा दा द दा दा द दा,8,द दा दा द दा दा द दा,8,द दा दा द दा दा द दा,8,द दा दा द दा दा द दा,सम-वृत्त
कुमारलीला,60,4,15,दा दा दा द दा द दा द दा दा द दा द दा दा,15,दा दा दा द दा द दा द दा दा द दा द दा दा,15,दा दा दा द दा द दा द दा दा द दा द दा दा,15,दा दा दा द दा द दा द दा दा द दा द दा दा,सम-वृत्त
वासविलासवती,52,4,13,दा द दा दा द दा दा द दा दा दा दा दा,13,दा द दा दा द दा दा द दा दा दा दा दा,13,दा द दा दा द दा दा द दा दा दा दा दा,13,दा द दा दा द दा दा द दा दा दा दा दा,सम-वृत्त
रूपावलिः,48,4,12,दा दा द दा द दा द दा द दा द दा,12,दा दा द दा द दा द दा द दा द दा,12,दा दा द दा द दा द दा द दा द दा,12,दा दा द दा द दा द दा द दा द दा,सम-वृत्त
क्षमापालि,24,4,6,द दा द दा दा द,6,द दा द दा दा द,6,द दा द दा दा द,6,द दा द दा दा द,सम-वृत्त
प्रज्ञामूलम्,52,4,13,दा दा दा दा द दा द दा द दा दा दा दा,13,दा दा दा दा द दा द दा द दा दा दा दा,13,दा दा दा दा द दा द दा द दा दा दा दा,13,दा दा दा दा द दा द दा द दा दा दा दा,सम-वृत्त
सुरहिता,52,4,13,द दा द दा द दा द दा दा द दा दा दा,13,दा दा द दा द दा द दा द दा द दा दा,13,द दा द दा द दा द दा दा द दा दा दा,13,दा दा द दा द दा द दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
गहना,40,4,10,दा द दा द दा द दा द दा दा,10,दा द दा द दा द दा द दा दा,10,दा द दा द दा द दा द दा दा,10,दा द दा द दा द दा द दा दा,सम-वृत्त
भेकालोकः,80,4,20,दा द दा दा दा दा दा दा दा दा दा द दा द दा द दा दा दा दा,20,दा द दा दा दा दा दा दा दा दा दा द दा द दा द दा दा दा दा,20,दा द दा दा दा दा दा दा दा दा दा द दा द दा द दा दा दा दा,20,दा द दा दा दा दा दा दा दा दा दा द दा द दा द दा दा दा दा,सम-वृत्त
वेल्लितवेलम्,96,4,24,दा द दा दा द दा दा द दा दा दा दा द दा दा द दा द दा द दा द दा दा,24,दा द दा दा द दा दा द दा दा दा दा द दा दा द दा द दा द दा द दा दा,24,दा द दा दा द दा दा द दा दा दा दा द दा दा द दा द दा द दा द दा दा,24,दा द दा दा द दा दा द दा दा दा दा द दा दा द दा द दा द दा द दा दा,सम-वृत्त
अम्बुदावली,52,4,13,द दा दा द दा दा द दा दा द दा द दा,13,द दा दा द दा दा द दा दा द दा द दा,13,द दा दा द दा दा द दा दा द दा द दा,13,द दा दा द दा दा द दा दा द दा द दा,सम-वृत्त
लुप्ता,46,4,12,द दा दा दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,12,द दा दा दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
विलम्बनीया,56,4,14,द दा द दा द दा द दा दा द दा द दा दा,14,द दा द दा द दा द दा दा द दा द दा दा,14,द दा द दा द दा द दा दा द दा द दा दा,14,द दा द दा द दा द दा दा द दा द दा दा,सम-वृत्त
कुशलकलावतिका,44,4,11,दा दा दा द दा द दा दा द दा दा,11,दा दा दा द दा द दा दा द दा दा,11,दा दा दा द दा द दा दा द दा दा,11,दा दा दा द दा द दा दा द दा दा,सम-वृत्त
सिंहलेखा,32,4,8,दा द दा द दा द दा दा,8,दा द दा द दा द दा दा,8,दा द दा द दा द दा दा,8,दा द दा द दा द दा दा,सम-वृत्त
केलिचरम्,44,4,11,द दा द दा दा दा द दा द दा द,11,द दा द दा दा दा द दा द दा द,11,द दा द दा दा दा द दा द दा द,11,द दा द दा दा दा द दा द दा द,सम-वृत्त
मृगेन्द्रमुखम्,52,4,13,द दा द दा दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,सम-वृत्त
वीरविश्रामः,68,4,17,द दा द दा द दा दा द दा द दा द दा द दा दा दा,17,द दा द दा द दा दा द दा द दा द दा द दा दा दा,17,द दा द दा द दा दा द दा द दा द दा द दा दा दा,17,द दा द दा द दा दा द दा द दा द दा द दा दा दा,सम-वृत्त
हंसरुतम्,32,4,8,दा दा दा द दा द दा दा,8,दा दा दा द दा द दा दा,8,दा दा दा द दा द दा दा,8,दा दा दा द दा द दा दा,सम-वृत्त
मदावदाता,56,4,14,द दा दा दा द दा दा द दा द दा द दा दा,14,द दा दा दा द दा दा द दा द दा द दा दा,14,द दा दा दा द दा दा द दा द दा द दा दा,14,द दा दा दा द दा दा द दा द दा द दा दा,सम-वृत्त
सम्पाकः,28,4,7,दा दा दा दा दा द दा,7,दा दा दा दा दा द दा,7,दा दा दा दा दा द दा,7,दा दा दा दा दा द दा,सम-वृत्त
वीरविक्रान्तः,104,4,26,दा दा दा द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,26,दा दा दा द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,26,दा दा दा द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,26,दा दा दा द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा,सम-वृत्त
लक्ष्मी,32,4,8,दा द दा दा द दा दा द,8,दा द दा दा द दा दा द,8,दा द दा दा द दा दा द,8,दा द दा दा द दा दा द,सम-वृत्त
नन्दनम्,72,4,18,द दा द दा दा द दा द दा द दा द दा द दा दा द दा,18,द दा द दा दा द दा द दा द दा द दा द दा दा द दा,18,द दा द दा दा द दा द दा द दा द दा द दा दा द दा,18,द दा द दा दा द दा द दा द दा द दा द दा दा द दा,सम-वृत्त
कुहककुहरम्,104,4,26,द दा द दा द दा दा दा दा द दा दा द दा द दा द दा दा दा दा द दा दा द दा,26,द दा द दा द दा दा दा दा द दा दा द दा द दा द दा दा दा दा द दा दा द दा,26,द दा द दा द दा दा दा दा द दा दा द दा द दा द दा दा दा दा द दा दा द दा,26,द दा द दा द दा दा दा दा द दा दा द दा द दा द दा दा दा दा द दा दा द दा,सम-वृत्त
वारवती,40,4,10,द दा दा दा द दा दा द दा दा,10,द दा दा दा द दा दा द दा दा,10,द दा दा दा द दा दा द दा दा,10,द दा दा दा द दा दा द दा दा,सम-वृत्त
आर्भवम्,24,4,6,दा द दा द दा द,6,दा द दा द दा द,6,दा द दा द दा द,6,दा द दा द दा द,सम-वृत्त
लीलालोलः,52,4,13,दा दा दा दा द दा द दा दा दा दा दा दा,13,दा दा दा दा द दा द दा दा दा दा दा दा,13,दा दा दा दा द दा द दा दा दा दा दा दा,13,दा दा दा दा द दा द दा दा दा दा दा दा,सम-वृत्त
वशमूलम्,56,4,14,द दा दा दा द दा द दा दा द दा द दा दा,14,द दा दा दा द दा द दा दा द दा द दा दा,14,द दा दा दा द दा द दा दा द दा द दा दा,14,द दा दा दा द दा द दा दा द दा द दा दा,सम-वृत्त
वयस्यः,28,4,7,द दा दा दा द दा दा,7,द दा दा दा द दा दा,7,द दा दा दा द दा दा,7,द दा दा दा द दा दा,सम-वृत्त
खर्परि,28,4,7,द दा द दा दा द दा,7,द दा द दा दा द दा,7,द दा द दा दा द दा,7,द दा द दा दा द दा,सम-वृत्त
सम्बोधा,56,4,14,द दा द दा दा द दा द दा द दा दा दा दा,14,द दा द दा दा द दा द दा द दा दा दा दा,14,द दा द दा दा द दा द दा द दा दा दा दा,14,द दा द दा दा द दा द दा द दा दा दा दा,सम-वृत्त
तामरसम्,48,4,12,द दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा द दा दा द दा दा दा,सम-वृत्त
रुचिरा,52,4,13,द दा द दा द दा द दा दा द दा द दा,13,द दा द दा द दा द दा दा द दा द दा,13,द दा द दा द दा द दा दा द दा द दा,13,द दा द दा द दा द दा दा द दा द दा,सम-वृत्त
पञ्जरि,32,4,8,दा द दा दा दा दा द दा,8,दा द दा दा दा दा द दा,8,दा द दा दा दा दा द दा,8,दा द दा दा दा दा द दा,सम-वृत्त
विलुलितमञ्जरी,44,4,11,द दा द दा दा द दा दा दा दा दा,11,द दा द दा दा द दा दा दा दा दा,11,द दा द दा दा द दा दा दा दा दा,11,द दा द दा दा द दा दा दा दा दा,सम-वृत्त
अर्थशिखा,44,4,11,दा द दा द दा द दा दा द दा दा,11,दा द दा द दा द दा दा द दा दा,11,दा द दा द दा द दा दा द दा दा,11,दा द दा द दा द दा दा द दा दा,सम-वृत्त
लोध्रशिखा,52,4,13,दा दा दा द दा दा द दा दा द दा दा दा,13,दा दा दा द दा दा द दा दा द दा दा दा,13,दा दा दा द दा दा द दा दा द दा दा दा,13,दा दा दा द दा दा द दा दा द दा दा दा,सम-वृत्त
किञ्जल्कि,20,4,5,दा दा द दा द,5,दा दा द दा द,5,दा दा द दा द,5,दा दा द दा द,सम-वृत्त
पतङ्गपादः,72,4,18,द दा द दा दा द दा दा द दा दा द दा दा द दा दा द,18,द दा द दा दा द दा दा द दा दा द दा दा द दा दा द,18,द दा द दा दा द दा दा द दा दा द दा दा द दा दा द,18,द दा द दा दा द दा दा द दा दा द दा दा द दा दा द,सम-वृत्त
जारिणी,46,4,10,द दा द दा दा द दा दा द दा,13,दा द दा दा द दा द दा द दा दा द दा,10,द दा द दा दा द दा दा द दा,13,दा द दा दा द दा द दा द दा दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
विशम्भरि,56,4,14,द दा द दा द दा द दा दा द दा द दा द,14,द दा द दा द दा द दा दा द दा द दा द,14,द दा द दा द दा द दा दा द दा द दा द,14,द दा द दा द दा द दा दा द दा द दा द,सम-वृत्त
अखनिः,32,4,8,द दा द दा दा द दा दा,8,द दा द दा दा द दा दा,8,द दा द दा दा द दा दा,8,द दा द दा दा द दा दा,सम-वृत्त
जालपादः,44,4,11,दा दा द दा दा दा दा द दा दा दा,11,दा दा द दा दा दा दा द दा दा दा,11,दा दा द दा दा दा दा द दा दा दा,11,दा दा द दा दा दा दा द दा दा दा,सम-वृत्त
काण्डमुखी,40,4,10,द दा द दा द दा दा द दा दा,10,द दा द दा द दा दा द दा दा,10,द दा द दा द दा दा द दा दा,10,द दा द दा द दा दा द दा दा,सम-वृत्त
इन्द्रफला,32,4,8,दा द दा दा दा दा दा दा,8,दा द दा दा दा दा दा दा,8,दा द दा दा दा दा दा दा,8,दा द दा दा दा दा दा दा,सम-वृत्त
कलनावती,52,4,13,द दा दा द दा द दा द दा द दा द दा,13,द दा दा द दा द दा द दा द दा दा दा,13,द दा दा द दा द दा द दा द दा द दा,13,द दा दा द दा द दा द दा द दा दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
कञ्जा,24,4,6,द दा द दा दा दा,6,द दा द दा दा दा,6,द दा द दा दा दा,6,द दा द दा दा दा,सम-वृत्त
वृद्धवामा,52,4,13,दा दा द दा दा द दा दा द दा दा द दा,13,दा दा द दा दा द दा दा द दा दा द दा,13,दा दा द दा दा द दा दा द दा दा द दा,13,दा दा द दा दा द दा दा द दा दा द दा,सम-वृत्त
भार्ङ्गी,32,4,8,द दा द दा द दा दा दा,8,द दा द दा द दा दा दा,8,द दा द दा द दा दा दा,8,द दा द दा द दा दा दा,सम-वृत्त
कुरदि,28,4,7,द दा द दा द दा द,7,द दा द दा द दा द,7,द दा द दा द दा द,7,द दा द दा द दा द,सम-वृत्त
ईडा,32,4,8,दा दा द दा द दा द दा,8,दा दा द दा द दा द दा,8,दा दा द दा द दा द दा,8,दा दा द दा द दा द दा,सम-वृत्त
श्रोणी,28,4,7,द दा द दा दा दा द,7,द दा द दा दा दा द,7,द दा द दा दा दा द,7,द दा द दा दा दा द,सम-वृत्त
पटुपट्टिका,44,4,11,द दा दा द दा द दा दा द दा दा,11,द दा दा द दा द दा दा द दा दा,11,द दा दा द दा द दा दा द दा दा,11,द दा दा द दा द दा दा द दा दा,सम-वृत्त
मशगा,24,4,6,द दा दा द दा दा,6,द दा दा द दा दा,6,द दा दा द दा दा,6,द दा दा द दा दा,सम-वृत्त
वेधाः,28,4,7,दा दा द दा दा दा दा,7,दा दा द दा दा दा दा,7,दा दा द दा दा दा दा,7,दा दा द दा दा दा दा,सम-वृत्त
मेघालोकः,36,4,9,द दा दा दा दा दा दा दा दा,9,द दा दा दा दा दा दा दा दा,9,द दा दा दा दा दा दा दा दा,9,द दा दा दा दा दा दा दा दा,सम-वृत्त
अनुचायिता,40,4,10,द दा द दा द दा द दा द दा,10,द दा द दा द दा द दा द दा,10,द दा द दा द दा द दा द दा,10,द दा द दा द दा द दा द दा,सम-वृत्त
प्रतिसीरा,32,4,8,दा दा दा दा द दा दा दा,8,दा दा दा दा द दा दा दा,8,दा दा दा दा द दा दा दा,8,दा दा दा दा द दा दा दा,सम-वृत्त
सुतलम्,48,4,12,द दा दा दा द दा द दा दा दा द दा,12,द दा दा दा द दा द दा दा दा द दा,12,द दा दा दा द दा द दा दा दा द दा,12,द दा दा दा द दा द दा दा दा द दा,सम-वृत्त
हर्षिणी,28,4,7,दा द दा दा द दा द,7,दा द दा दा द दा द,7,दा द दा दा द दा द,7,दा द दा दा द दा द,सम-वृत्त
वैसारी,38,4,9,दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,9,दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
अप्रमाथिनी,50,4,12,द दा दा दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
पुटमर्दि,24,4,6,द दा द दा दा द,6,द दा द दा दा द,6,द दा द दा दा द,6,द दा द दा दा द,सम-वृत्त
समयप्रहिता,48,4,12,द दा दा द दा दा द दा दा द दा दा,12,द दा दा द दा दा द दा दा द दा दा,12,द दा दा द दा दा द दा दा द दा दा,12,द दा दा द दा दा द दा दा द दा दा,सम-वृत्त
विशालान्तिकम्,40,4,10,दा दा द दा दा द दा दा द दा,10,दा दा द दा दा द दा दा द दा,10,दा दा द दा दा द दा दा द दा,10,दा दा द दा दा द दा दा द दा,सम-वृत्त
शृखलवलयितम्,104,4,26,दा द दा द दा द दा द दा दा द दा दा दा दा द दा द दा द दा द दा द दा दा,26,दा द दा द दा द दा द दा दा द दा दा दा दा द दा द दा द दा द दा द दा दा,26,दा द दा द दा द दा द दा दा द दा दा दा दा द दा द दा द दा द दा द दा दा,26,दा द दा द दा द दा द दा दा द दा दा दा दा द दा द दा द दा द दा द दा दा,सम-वृत्त
परिमलललितम्,44,4,11,द दा द दा द दा दा दा द दा दा,11,द दा द दा द दा दा दा द दा दा,11,द दा द दा द दा दा दा द दा दा,11,द दा द दा द दा दा दा द दा दा,सम-वृत्त
मन्दरि,12,4,3,दा द दा,3,दा द दा,3,दा द दा,3,दा द दा,सम-वृत्त
कमलशिखा,84,4,21,द दा द दा दा दा दा दा दा दा द दा द दा दा द दा दा द दा दा,21,द दा द दा दा दा दा दा दा दा द दा द दा दा द दा दा द दा दा,21,द दा द दा दा दा दा दा दा दा द दा द दा दा द दा दा द दा दा,21,द दा द दा दा दा दा दा दा दा द दा द दा दा द दा दा द दा दा,सम-वृत्त
स्थूला,28,4,7,दा दा द दा द दा दा,7,दा दा द दा द दा दा,7,दा दा द दा द दा दा,7,दा दा द दा द दा दा,सम-वृत्त
अहिला,40,4,10,दा दा द दा द दा द दा द दा,10,दा दा द दा द दा द दा द दा,10,दा दा द दा द दा द दा द दा,10,दा दा द दा द दा द दा द दा,सम-वृत्त
प्रभा,48,4,12,द दा द दा द दा दा द दा दा द दा,12,द दा द दा द दा दा द दा दा द दा,12,द दा द दा द दा दा द दा दा द दा,12,द दा द दा द दा दा द दा दा द दा,सम-वृत्त
उपस्थितम्,44,4,11,द दा द दा द दा दा दा द दा दा,11,द दा द दा द दा दा दा द दा दा,11,द दा द दा द दा दा दा द दा दा,11,द दा द दा द दा दा दा द दा दा,सम-वृत्त
शरभूरिणी,100,4,25,दा द दा द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा दा दा,25,दा द दा द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा दा दा,25,दा द दा द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा दा दा,25,दा द दा द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा दा दा,सम-वृत्त
वैसारुः,36,4,9,दा दा द दा द दा दा दा दा,9,दा दा द दा द दा दा दा दा,9,दा दा द दा द दा दा दा दा,9,दा दा द दा द दा दा दा दा,सम-वृत्त
प्रतरि,24,4,6,दा द दा द दा द,6,दा द दा द दा द,6,दा द दा द दा द,6,दा द दा द दा द,सम-वृत्त
वार्त्ताहारी,44,4,11,द दा द दा दा द दा दा दा दा दा,11,द दा द दा दा द दा दा दा दा दा,11,द दा द दा दा द दा दा दा दा दा,11,द दा द दा दा द दा दा दा दा दा,सम-वृत्त
नाभसम्,44,4,11,द दा द दा दा द दा द दा द दा,11,द दा द दा दा द दा द दा द दा,11,द दा द दा दा द दा द दा द दा,11,द दा द दा दा द दा द दा द दा,सम-वृत्त
वीरान्ता,40,4,10,द दा द दा द दा दा दा दा दा,10,द दा द दा द दा दा दा दा दा,10,द दा द दा द दा दा दा दा दा,10,द दा द दा द दा दा दा दा दा,सम-वृत्त
कुम्भकम्,104,4,26,द दा द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द,26,द दा द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द,26,द दा द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द,26,द दा द दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द,सम-वृत्त
निमग्नकीला,48,4,12,द दा द दा दा द दा दा द दा दा द,12,द दा द दा दा द दा दा द दा दा द,12,द दा द दा दा द दा दा द दा दा द,12,द दा द दा दा द दा दा द दा दा द,सम-वृत्त
वारि,16,4,4,द दा दा द,4,द दा दा द,4,द दा दा द,4,द दा दा द,सम-वृत्त
सौभगकला,44,4,11,दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,सम-वृत्त
हंसी,44,4,11,द दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
शेषापीडम्,44,4,11,दा दा दा दा द दा द दा दा द दा,11,दा दा दा दा द दा द दा दा द दा,11,दा दा दा दा द दा द दा दा द दा,11,दा दा दा दा द दा द दा दा द दा,सम-वृत्त
विप्लुतशिखा,48,4,12,दा द दा द दा द दा द दा दा द दा,12,दा द दा द दा द दा द दा दा द दा,12,दा द दा द दा द दा द दा दा द दा,12,दा द दा द दा द दा द दा दा द दा,सम-वृत्त
सुधा,42,4,10,दा दा दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
आभासमानम्,104,4,26,द दा दा द दा दा द दा दा द दा दा दा दा द दा दा द दा दा द दा दा द दा दा,26,द दा दा द दा दा द दा दा द दा दा दा दा द दा दा द दा दा द दा दा द दा दा,26,द दा दा द दा दा द दा दा द दा दा दा दा द दा दा द दा दा द दा दा द दा दा,26,द दा दा द दा दा द दा दा द दा दा दा दा द दा दा द दा दा द दा दा द दा दा,सम-वृत्त
मल्लपल्लीप्रकाशम्,100,4,25,द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द,25,द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द,25,द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द,25,द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द दा दा द,सम-वृत्त
हीनताली,56,4,16,द दा दा दा द दा द दा दा द दा द दा द दा दा,12,दा दा दा द दा द दा दा द दा द दा,16,द दा दा दा द दा द दा दा द दा द दा द दा दा,12,दा दा दा द दा द दा दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
करधा,42,4,10,दा दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
विपाकवती,56,4,14,द दा द दा द दा द दा द दा दा द दा दा,14,द दा द दा द दा द दा द दा दा द दा दा,14,द दा द दा द दा द दा द दा दा द दा दा,14,द दा द दा द दा द दा द दा दा द दा दा,सम-वृत्त
वर्करिता,28,4,7,दा दा दा दा द दा दा,7,दा दा दा दा द दा दा,7,दा दा दा दा द दा दा,7,दा दा दा दा द दा दा,सम-वृत्त
गीतिका,80,4,20,द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा,20,द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा,20,द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा,20,द दा दा द दा द दा दा द दा द दा दा द दा द दा दा द दा,सम-वृत्त
विससि,24,4,6,द दा दा द दा द,6,द दा दा द दा द,6,द दा दा द दा द,6,द दा दा द दा द,सम-वृत्त
बद्धा,48,4,11,दा दा दा दा द दा द दा द दा दा,13,द दा दा द दा दा द दा द दा द दा दा,11,दा दा दा दा द दा द दा द दा दा,13,द दा दा द दा दा द दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
आशापादः,44,4,11,दा दा दा दा द दा द दा दा द दा,11,दा दा दा दा द दा द दा दा द दा,11,दा दा दा दा द दा द दा दा द दा,11,दा दा दा दा द दा द दा दा द दा,सम-वृत्त
